Datetime,AAPL,GOOG,MSFT
2024-12-03 15:08:00+00:00,240.69000244140625,173.55999755859375,431.9800109863281
2024-12-03 15:09:00+00:00,240.61390686035156,173.5,431.6499938964844
2024-12-03 15:10:00+00:00,240.7100067138672,173.48500061035156,431.5799865722656
2024-12-03 15:11:00+00:00,240.88059997558594,173.6999969482422,431.7699890136719
2024-12-03 15:12:00+00:00,241.02999877929688,173.6199951171875,431.6733093261719
2024-12-03 15:13:00+00:00,240.9949951171875,173.6699981689453,431.65179443359375
2024-12-03 15:14:00+00:00,241.22999572753906,173.77000427246094,431.510009765625
2024-12-03 15:15:00+00:00,241.19000244140625,173.75,431.3699951171875
2024-12-03 15:16:00+00:00,241.1699981689453,173.57000732421875,431.125
2024-12-03 15:17:00+00:00,241.18719482421875,173.55999755859375,431.05499267578125
2024-12-03 15:18:00+00:00,241.32000732421875,173.40060424804688,430.93499755859375
2024-12-03 15:19:00+00:00,240.9499969482422,173.2969970703125,430.79058837890625
2024-12-03 15:20:00+00:00,240.72500610351562,173.1199951171875,430.4700012207031
2024-12-03 15:21:00+00:00,240.6300048828125,173.05999755859375,430.1650085449219
2024-12-03 15:22:00+00:00,240.58999633789062,172.99000549316406,430.30499267578125
2024-12-03 15:23:00+00:00,240.64999389648438,173.02000427246094,430.2861022949219
2024-12-03 15:24:00+00:00,240.61000061035156,173.05499267578125,430.32000732421875
2024-12-03 15:25:00+00:00,240.5850067138672,173.02999877929688,430.20001220703125
2024-12-03 15:26:00+00:00,240.5,172.89999389648438,429.8500061035156
2024-12-03 15:27:00+00:00,240.55999755859375,172.94000244140625,430.1499938964844
2024-12-03 15:28:00+00:00,240.5,173.00999450683594,429.88751220703125
2024-12-03 15:29:00+00:00,240.47000122070312,172.66000366210938,429.6600036621094
2024-12-03 15:30:00+00:00,240.58999633789062,172.6699981689453,429.7950134277344
2024-12-03 15:31:00+00:00,240.76499938964844,172.78990173339844,429.8399963378906
2024-12-03 15:32:00+00:00,240.90679931640625,172.92999267578125,429.95001220703125
2024-12-03 15:33:00+00:00,240.92999267578125,173.10000610351562,430.2900085449219
2024-12-03 15:34:00+00:00,241.00999450683594,173.1199951171875,430.1600036621094
2024-12-03 15:35:00+00:00,241.11000061035156,173.17999267578125,430.5950012207031
2024-12-03 15:36:00+00:00,240.92999267578125,173.0399932861328,430.5506896972656
2024-12-03 15:37:00+00:00,240.89500427246094,173.01499938964844,430.6199951171875
2024-12-03 15:38:00+00:00,240.84759521484375,173.0800018310547,430.6700134277344
2024-12-03 15:39:00+00:00,240.75999450683594,173.11000061035156,430.6885986328125
2024-12-03 15:40:00+00:00,240.6750030517578,173.14999389648438,430.3550109863281
2024-12-03 15:41:00+00:00,240.80499267578125,173.14999389648438,430.4100036621094
2024-12-03 15:42:00+00:00,240.8800048828125,173.10499572753906,430.4100036621094
2024-12-03 15:43:00+00:00,240.85499572753906,173.05999755859375,430.3949890136719
2024-12-03 15:44:00+00:00,240.875,173.07000732421875,430.125
2024-12-03 15:45:00+00:00,240.75999450683594,173.02499389648438,429.80499267578125
2024-12-03 15:46:00+00:00,240.83009338378906,172.9761962890625,429.8800048828125
2024-12-03 15:47:00+00:00,240.92190551757812,172.91650390625,429.94580078125
2024-12-03 15:48:00+00:00,240.99000549316406,172.92999267578125,430.1199951171875
2024-12-03 15:49:00+00:00,240.97999572753906,172.88999938964844,430.20001220703125
2024-12-03 15:50:00+00:00,241.03990173339844,172.88999938964844,430.30999755859375
2024-12-03 15:51:00+00:00,240.92999267578125,172.75999450683594,430.07000732421875
2024-12-03 15:52:00+00:00,240.875,172.6300048828125,429.9800109863281
2024-12-03 15:53:00+00:00,240.8000030517578,172.71499633789062,430.2550048828125
2024-12-03 15:54:00+00:00,240.9199981689453,172.66000366210938,430.2149963378906
2024-12-03 15:55:00+00:00,240.83999633789062,172.81570434570312,430.3299865722656
2024-12-03 15:56:00+00:00,240.96499633789062,172.9949951171875,430.3500061035156
2024-12-03 15:57:00+00:00,241.16000366210938,173.04100036621094,430.340087890625
2024-12-03 15:58:00+00:00,241.14999389648438,173.08990478515625,430.5400085449219
2024-12-03 15:59:00+00:00,241.1905059814453,173.25999450683594,430.739990234375
2024-12-03 16:00:00+00:00,241.03860473632812,173.39999389648438,430.760009765625
2024-12-03 16:01:00+00:00,240.9803924560547,173.38540649414062,431.07000732421875
2024-12-03 16:02:00+00:00,240.97000122070312,173.3000030517578,430.989990234375
2024-12-03 16:03:00+00:00,240.97999572753906,173.1999969482422,431.0899963378906
2024-12-03 16:04:00+00:00,241.02999877929688,173.25999450683594,431.04998779296875
2024-12-03 16:05:00+00:00,241.18719482421875,173.35000610351562,431.1499938964844
2024-12-03 16:06:00+00:00,241.06500244140625,173.3800048828125,431.489990234375
2024-12-03 16:07:00+00:00,241.1199951171875,173.48500061035156,431.67999267578125
2024-12-03 16:08:00+00:00,241.0449981689453,173.4149932861328,431.8500061035156
2024-12-03 16:09:00+00:00,240.9600067138672,173.4398956298828,431.7250061035156
2024-12-03 16:10:00+00:00,241.0,173.47000122070312,431.7749938964844
2024-12-03 16:11:00+00:00,241.02000427246094,173.48500061035156,431.88250732421875
2024-12-03 16:12:00+00:00,240.91000366210938,173.4008026123047,431.6650085449219
2024-12-03 16:13:00+00:00,240.9149932861328,173.3000030517578,431.5700988769531
2024-12-03 16:14:00+00:00,240.9499053955078,173.23410034179688,431.5299987792969
2024-12-03 16:15:00+00:00,240.84620666503906,173.1999969482422,431.29998779296875
2024-12-03 16:16:00+00:00,241.05780029296875,173.17999267578125,431.0950012207031
2024-12-03 16:17:00+00:00,241.10000610351562,173.3249969482422,431.147705078125
2024-12-03 16:18:00+00:00,241.18359375,173.2100067138672,431.1700134277344
2024-12-03 16:19:00+00:00,241.16990661621094,173.19000244140625,431.1000061035156
2024-12-03 16:20:00+00:00,241.2100067138672,173.27999877929688,431.29998779296875
2024-12-03 16:21:00+00:00,241.14999389648438,173.38999938964844,431.3999938964844
2024-12-03 16:22:00+00:00,241.1804962158203,173.3800048828125,431.0849914550781
2024-12-03 16:23:00+00:00,241.22999572753906,173.5,431.1300048828125
2024-12-03 16:24:00+00:00,241.2200927734375,173.58999633789062,431.1600036621094
2024-12-03 16:25:00+00:00,241.1002960205078,173.6199951171875,430.9200134277344
2024-12-03 16:26:00+00:00,241.1699981689453,173.64999389648438,431.25
2024-12-03 16:27:00+00:00,241.14500427246094,173.58999633789062,431.19500732421875
2024-12-03 16:28:00+00:00,241.19000244140625,173.57000732421875,431.17999267578125
2024-12-03 16:29:00+00:00,241.3300018310547,173.63999938964844,431.3949890136719
2024-12-03 16:30:00+00:00,241.33999633789062,173.6999969482422,431.67999267578125
2024-12-03 16:31:00+00:00,241.15660095214844,173.69000244140625,431.5799865722656
2024-12-03 16:32:00+00:00,241.0,173.63999938964844,431.6000061035156
2024-12-03 16:33:00+00:00,241.00999450683594,173.50999450683594,431.6199951171875
2024-12-03 16:34:00+00:00,241.16000366210938,173.5399932861328,431.6449890136719
2024-12-03 16:35:00+00:00,241.12869262695312,173.4199981689453,431.3699951171875
2024-12-03 16:36:00+00:00,241.2299041748047,173.3300018310547,431.3800048828125
2024-12-03 16:37:00+00:00,241.14500427246094,173.2899932861328,431.0799865722656
2024-12-03 16:38:00+00:00,241.12640380859375,173.39999389648438,430.92999267578125
2024-12-03 16:39:00+00:00,241.0800018310547,173.4199981689453,430.6900939941406
2024-12-03 16:40:00+00:00,241.110107421875,173.44000244140625,430.7049865722656
2024-12-03 16:41:00+00:00,241.1833953857422,173.42449951171875,430.5050048828125
2024-12-03 16:42:00+00:00,241.23330688476562,173.4199981689453,430.4700012207031
2024-12-03 16:43:00+00:00,241.2550048828125,173.3300018310547,430.385009765625
2024-12-03 16:44:00+00:00,241.22000122070312,173.24000549316406,430.2221984863281
2024-12-03 16:45:00+00:00,241.33999633789062,173.27000427246094,430.44500732421875
2024-12-03 16:46:00+00:00,241.2899932861328,173.2404022216797,430.32501220703125
2024-12-03 16:47:00+00:00,241.30990600585938,173.30499267578125,430.5950012207031
2024-12-03 16:48:00+00:00,241.30499267578125,173.3300018310547,430.55999755859375
2024-12-03 16:49:00+00:00,241.38999938964844,173.33999633789062,430.6091003417969
2024-12-03 16:50:00+00:00,241.3699951171875,173.38499450683594,430.69000244140625
2024-12-03 16:51:00+00:00,241.39500427246094,173.39999389648438,430.8949890136719
2024-12-03 16:52:00+00:00,241.40499877929688,173.3350067138672,430.68499755859375
2024-12-03 16:53:00+00:00,241.49000549316406,173.3699951171875,430.7449951171875
2024-12-03 16:54:00+00:00,241.4949951171875,173.35000610351562,430.73431396484375
2024-12-03 16:55:00+00:00,241.40499877929688,173.32000732421875,430.9198913574219
2024-12-03 16:56:00+00:00,241.40859985351562,173.36500549316406,430.739990234375
2024-12-03 16:57:00+00:00,241.4799041748047,173.40499877929688,430.8550109863281
2024-12-03 16:58:00+00:00,241.44000244140625,173.2949981689453,430.7900085449219
2024-12-03 16:59:00+00:00,241.41000366210938,173.1999969482422,430.5799865722656
2024-12-03 17:00:00+00:00,241.5050048828125,173.2270965576172,430.6700134277344
2024-12-03 17:01:00+00:00,241.58990478515625,173.2449951171875,430.7598876953125
2024-12-03 17:02:00+00:00,241.58999633789062,173.13999938964844,430.590087890625
2024-12-03 17:03:00+00:00,241.50999450683594,173.20069885253906,430.6600036621094
2024-12-03 17:04:00+00:00,241.4801025390625,173.14999389648438,430.7200012207031
2024-12-03 17:05:00+00:00,241.55999755859375,173.14010620117188,430.8399963378906
2024-12-03 17:06:00+00:00,241.55880737304688,173.07000732421875,430.82000732421875
2024-12-03 17:07:00+00:00,241.5800018310547,172.9600067138672,430.76251220703125
2024-12-03 17:08:00+00:00,241.60000610351562,172.9199981689453,430.6400146484375
2024-12-03 17:09:00+00:00,241.5500030517578,172.89999389648438,430.57000732421875
2024-12-03 17:10:00+00:00,241.48980712890625,173.04989624023438,430.5979919433594
2024-12-03 17:11:00+00:00,241.49000549316406,172.9550018310547,430.5799865722656
2024-12-03 17:12:00+00:00,241.5,173.0399932861328,430.58929443359375
2024-12-03 17:13:00+00:00,241.46499633789062,172.94549560546875,430.4648132324219
2024-12-03 17:14:00+00:00,241.41000366210938,173.02000427246094,430.54998779296875
2024-12-03 17:15:00+00:00,241.43499755859375,173.0,430.4549865722656
2024-12-03 17:16:00+00:00,241.468994140625,172.8800048828125,430.5299987792969
2024-12-03 17:17:00+00:00,241.5449981689453,172.87440490722656,430.3114929199219
2024-12-03 17:18:00+00:00,241.49659729003906,172.89999389648438,430.57000732421875
2024-12-03 17:19:00+00:00,241.48019409179688,172.94000244140625,430.468994140625
2024-12-03 17:20:00+00:00,241.375,172.86160278320312,430.3974914550781
2024-12-03 17:21:00+00:00,241.375,172.82000732421875,430.2502136230469
2024-12-03 17:22:00+00:00,241.44500732421875,172.94020080566406,430.356689453125
2024-12-03 17:23:00+00:00,241.39999389648438,172.91000366210938,430.0799865722656
2024-12-03 17:24:00+00:00,241.3699951171875,172.91470336914062,430.0
2024-12-03 17:25:00+00:00,241.34500122070312,172.89999389648438,429.9599914550781
2024-12-03 17:26:00+00:00,241.27499389648438,172.97000122070312,430.29998779296875
2024-12-03 17:27:00+00:00,241.25,173.01019287109375,430.1400146484375
2024-12-03 17:28:00+00:00,241.26499938964844,172.87179565429688,430.0400085449219
2024-12-03 17:29:00+00:00,241.26499938964844,172.8800048828125,430.0899963378906
2024-12-03 17:30:00+00:00,241.27000427246094,172.97999572753906,430.1600036621094
2024-12-03 17:31:00+00:00,241.2200927734375,172.88999938964844,430.0150146484375
2024-12-03 17:32:00+00:00,241.2449951171875,172.94659423828125,430.0350036621094
2024-12-03 17:33:00+00:00,241.25999450683594,172.9001007080078,430.06500244140625
2024-12-03 17:34:00+00:00,241.22999572753906,172.8300018310547,430.07000732421875
2024-12-03 17:35:00+00:00,241.2100067138672,172.77499389648438,430.0199890136719
2024-12-03 17:36:00+00:00,241.23500061035156,172.7747039794922,429.75
2024-12-03 17:37:00+00:00,241.19500732421875,172.72999572753906,429.7349853515625
2024-12-03 17:38:00+00:00,241.17999267578125,172.7550048828125,429.68499755859375
2024-12-03 17:39:00+00:00,241.19000244140625,172.80999755859375,429.94500732421875
2024-12-03 17:40:00+00:00,241.3249969482422,172.8000030517578,430.20001220703125
2024-12-03 17:41:00+00:00,241.35499572753906,172.8300018310547,430.18011474609375
2024-12-03 17:42:00+00:00,241.4600067138672,172.85000610351562,430.3100891113281
2024-12-03 17:43:00+00:00,241.4488067626953,172.82400512695312,430.1050109863281
2024-12-03 17:44:00+00:00,241.49000549316406,172.81520080566406,430.20001220703125
2024-12-03 17:45:00+00:00,241.58999633789062,172.8300018310547,430.25
2024-12-03 17:46:00+00:00,241.60499572753906,172.80999755859375,430.364990234375
2024-12-03 17:47:00+00:00,241.61000061035156,172.7801055908203,430.4100036621094
2024-12-03 17:48:00+00:00,241.6649932861328,172.8101043701172,430.5498962402344
2024-12-03 17:49:00+00:00,241.6699981689453,172.86000061035156,430.6300048828125
2024-12-03 17:50:00+00:00,241.61000061035156,172.81500244140625,430.57000732421875
2024-12-03 17:51:00+00:00,241.56500244140625,172.75,430.3789978027344
2024-12-03 17:52:00+00:00,241.6199951171875,172.77999877929688,430.42999267578125
2024-12-03 17:53:00+00:00,241.62240600585938,172.7812957763672,430.47119140625
2024-12-03 17:54:00+00:00,241.66000366210938,172.8249969482422,430.510009765625
2024-12-03 17:55:00+00:00,241.64500427246094,172.88999938964844,430.43499755859375
2024-12-03 17:56:00+00:00,241.61000061035156,172.89959716796875,430.3700866699219
2024-12-03 17:57:00+00:00,241.6199951171875,172.95970153808594,430.489990234375
2024-12-03 17:58:00+00:00,241.64500427246094,172.97000122070312,430.4800109863281
2024-12-03 17:59:00+00:00,241.66859436035156,172.9499969482422,430.3800048828125
2024-12-03 18:00:00+00:00,241.6199951171875,172.86000061035156,430.3500061035156
2024-12-03 18:01:00+00:00,241.65499877929688,172.77000427246094,430.1814880371094
2024-12-03 18:02:00+00:00,241.64999389648438,172.74000549316406,430.2099914550781
2024-12-03 18:03:00+00:00,241.69790649414062,172.7050018310547,430.4700012207031
2024-12-03 18:04:00+00:00,241.5850067138672,172.77999877929688,430.3550109863281
2024-12-03 18:05:00+00:00,241.5850067138672,172.85499572753906,430.5
2024-12-03 18:06:00+00:00,241.51499938964844,172.89999389648438,430.5199890136719
2024-12-03 18:07:00+00:00,241.53860473632812,172.9010009765625,430.4700012207031
2024-12-03 18:08:00+00:00,241.55999755859375,172.8699951171875,430.3700866699219
2024-12-03 18:09:00+00:00,241.5449981689453,172.85000610351562,430.19500732421875
2024-12-03 18:10:00+00:00,241.4600067138672,172.8249969482422,429.8900146484375
2024-12-03 18:11:00+00:00,241.4199981689453,172.8000030517578,429.82501220703125
2024-12-03 18:12:00+00:00,241.42820739746094,172.84010314941406,429.739990234375
2024-12-03 18:13:00+00:00,241.38999938964844,172.8300018310547,429.8399963378906
2024-12-03 18:14:00+00:00,241.33999633789062,172.8800048828125,429.83990478515625
2024-12-03 18:15:00+00:00,241.36500549316406,172.8800048828125,429.7799987792969
2024-12-03 18:16:00+00:00,241.33999633789062,172.85000610351562,429.6099853515625
2024-12-03 18:17:00+00:00,241.35499572753906,172.9250030517578,429.79998779296875
2024-12-03 18:18:00+00:00,241.4250030517578,172.8800048828125,429.82000732421875
2024-12-03 18:19:00+00:00,241.4149932861328,172.9199981689453,429.8550109863281
2024-12-03 18:20:00+00:00,241.4250030517578,172.92999267578125,429.8999938964844
2024-12-03 18:21:00+00:00,241.52000427246094,173.04989624023438,429.92999267578125
2024-12-03 18:22:00+00:00,241.51499938964844,173.05499267578125,430.0199890136719
2024-12-03 18:23:00+00:00,241.50999450683594,173.0449981689453,430.0199890136719
2024-12-03 18:24:00+00:00,241.5800018310547,172.99000549316406,430.19989013671875
2024-12-03 18:25:00+00:00,241.63999938964844,173.0500030517578,430.21990966796875
2024-12-03 18:26:00+00:00,241.6199951171875,173.02000427246094,430.07501220703125
2024-12-03 18:27:00+00:00,241.5800018310547,173.0500030517578,429.985595703125
2024-12-03 18:28:00+00:00,241.5500030517578,172.9499969482422,429.9649963378906
2024-12-03 18:29:00+00:00,241.4199981689453,172.8800048828125,429.9949951171875
2024-12-03 18:30:00+00:00,241.43499755859375,172.92999267578125,430.0931091308594
2024-12-03 18:31:00+00:00,241.46099853515625,172.93280029296875,430.19000244140625
2024-12-03 18:32:00+00:00,241.4163055419922,172.8699951171875,430.1094055175781
2024-12-03 18:33:00+00:00,241.55499267578125,172.86830139160156,430.2699890136719
2024-12-03 18:34:00+00:00,241.74000549316406,172.93499755859375,430.4200134277344
2024-12-03 18:35:00+00:00,241.75999450683594,172.9477996826172,430.3800048828125
2024-12-03 18:36:00+00:00,241.75,172.9499969482422,430.3345947265625
2024-12-03 18:37:00+00:00,241.7100067138672,172.97999572753906,430.4549865722656
2024-12-03 18:38:00+00:00,241.64999389648438,172.92999267578125,430.29998779296875
2024-12-03 18:39:00+00:00,241.6649932861328,172.91000366210938,430.25
2024-12-03 18:40:00+00:00,241.7198944091797,172.8990020751953,430.18499755859375
2024-12-03 18:41:00+00:00,241.6750030517578,172.8699951171875,430.20001220703125
2024-12-03 18:42:00+00:00,241.68499755859375,172.88999938964844,430.1000061035156
2024-12-03 18:43:00+00:00,241.66000366210938,172.85499572753906,430.2300109863281
2024-12-03 18:44:00+00:00,241.6649932861328,172.8291015625,430.1300048828125
2024-12-03 18:45:00+00:00,241.69000244140625,172.74000549316406,430.1300048828125
2024-12-03 18:46:00+00:00,241.69129943847656,172.69000244140625,430.260009765625
2024-12-03 18:47:00+00:00,241.77000427246094,172.7100067138672,430.3900146484375
2024-12-03 18:48:00+00:00,241.60000610351562,172.64500427246094,430.3900146484375
2024-12-03 18:49:00+00:00,241.64999389648438,172.6898956298828,430.5299987792969
2024-12-03 18:50:00+00:00,241.77000427246094,172.67999267578125,430.644287109375
2024-12-03 18:51:00+00:00,241.72000122070312,172.75,430.5899963378906
2024-12-03 18:52:00+00:00,241.72500610351562,172.8699951171875,430.489990234375
2024-12-03 18:53:00+00:00,241.72000122070312,172.86459350585938,430.43499755859375
2024-12-03 18:54:00+00:00,241.7183074951172,172.8300018310547,430.3489074707031
2024-12-03 18:55:00+00:00,241.7449951171875,172.8800048828125,430.28741455078125
2024-12-03 18:56:00+00:00,241.72500610351562,172.86000061035156,430.2200012207031
2024-12-03 18:57:00+00:00,241.69119262695312,172.8699951171875,430.0199890136719
2024-12-03 18:58:00+00:00,241.72500610351562,172.8350067138672,430.0400085449219
2024-12-03 18:59:00+00:00,241.72500610351562,172.8249969482422,430.07000732421875
2024-12-03 19:00:00+00:00,241.75880432128906,172.77000427246094,430.0950012207031
2024-12-03 19:01:00+00:00,241.6999969482422,172.8000030517578,430.2099914550781
2024-12-03 19:02:00+00:00,241.7100067138672,172.8000030517578,430.1600036621094
2024-12-03 19:03:00+00:00,241.681396484375,172.7700958251953,430.125
2024-12-03 19:04:00+00:00,241.7052001953125,172.72999572753906,430.0801086425781
2024-12-03 19:05:00+00:00,241.75,172.7899932861328,430.1199951171875
2024-12-03 19:06:00+00:00,241.8350067138672,172.77000427246094,430.1700134277344
2024-12-03 19:07:00+00:00,241.8350067138672,172.7449951171875,430.19000244140625
2024-12-03 19:08:00+00:00,241.86019897460938,172.72000122070312,430.2099914550781
2024-12-03 19:09:00+00:00,241.88999938964844,172.8300018310547,430.2900085449219
2024-12-03 19:10:00+00:00,241.88499450683594,172.7852020263672,430.1400146484375
2024-12-03 19:11:00+00:00,241.96499633789062,172.85499572753906,430.2200012207031
2024-12-03 19:12:00+00:00,241.99000549316406,172.86000061035156,430.239990234375
2024-12-03 19:13:00+00:00,242.00819396972656,172.89999389648438,430.3052062988281
2024-12-03 19:14:00+00:00,241.97500610351562,172.88009643554688,430.2550048828125
2024-12-03 19:15:00+00:00,241.99989318847656,172.88499450683594,430.1050109863281
2024-12-03 19:16:00+00:00,241.8249969482422,172.8249969482422,429.9700012207031
2024-12-03 19:17:00+00:00,241.92999267578125,172.8800048828125,430.07000732421875
2024-12-03 19:18:00+00:00,241.96890258789062,172.80999755859375,430.1300048828125
2024-12-03 19:19:00+00:00,241.97999572753906,172.91000366210938,430.25
2024-12-03 19:20:00+00:00,241.96499633789062,172.89999389648438,430.17498779296875
2024-12-03 19:21:00+00:00,242.00999450683594,172.86849975585938,430.0299987792969
2024-12-03 19:22:00+00:00,242.02999877929688,172.89280700683594,430.0799865722656
2024-12-03 19:23:00+00:00,242.01499938964844,172.91000366210938,429.9549865722656
2024-12-03 19:24:00+00:00,242.07000732421875,172.83160400390625,428.375
2024-12-03 19:25:00+00:00,242.14500427246094,172.8699951171875,429.4599914550781
2024-12-03 19:26:00+00:00,242.02999877929688,172.8990936279297,429.3399963378906
2024-12-03 19:27:00+00:00,242.04010009765625,172.85000610351562,429.3500061035156
2024-12-03 19:28:00+00:00,242.10879516601562,172.9149932861328,429.4776916503906
2024-12-03 19:29:00+00:00,242.14999389648438,172.94000244140625,429.55999755859375
2024-12-03 19:30:00+00:00,242.17869567871094,172.9499969482422,429.5775146484375
2024-12-03 19:31:00+00:00,242.13999938964844,172.9550018310547,429.67999267578125
2024-12-03 19:32:00+00:00,242.12469482421875,172.97999572753906,429.8299865722656
2024-12-03 19:33:00+00:00,242.16990661621094,172.9221954345703,429.760009765625
2024-12-03 19:34:00+00:00,242.16380310058594,172.88999938964844,429.64239501953125
2024-12-03 19:35:00+00:00,242.14999389648438,172.83999633789062,429.614990234375
2024-12-03 19:36:00+00:00,242.18499755859375,172.8300018310547,429.7749938964844
2024-12-03 19:37:00+00:00,242.15109252929688,172.88609313964844,429.7998962402344
2024-12-03 19:38:00+00:00,242.19000244140625,172.88999938964844,429.8399963378906
2024-12-03 19:39:00+00:00,242.18499755859375,172.8800048828125,429.7047119140625
2024-12-03 19:40:00+00:00,242.1417999267578,172.92010498046875,429.6400146484375
2024-12-03 19:41:00+00:00,242.1938018798828,172.94000244140625,429.6000061035156
2024-12-03 19:42:00+00:00,242.1199951171875,172.94569396972656,429.4700012207031
2024-12-03 19:43:00+00:00,242.10000610351562,172.89999389648438,429.6300048828125
2024-12-03 19:44:00+00:00,242.11830139160156,172.85499572753906,429.5400085449219
2024-12-03 19:45:00+00:00,242.11500549316406,172.86000061035156,429.54998779296875
2024-12-03 19:46:00+00:00,242.1199951171875,172.82000732421875,429.54998779296875
2024-12-03 19:47:00+00:00,242.19500732421875,172.91000366210938,429.75
2024-12-03 19:48:00+00:00,242.19960021972656,172.8699951171875,429.7099914550781
2024-12-03 19:49:00+00:00,242.2550048828125,172.8300018310547,429.8299865722656
2024-12-03 19:50:00+00:00,242.27999877929688,172.8699951171875,429.9100036621094
2024-12-03 19:51:00+00:00,242.33999633789062,172.91000366210938,430.2300109863281
2024-12-03 19:52:00+00:00,242.40989685058594,172.9149932861328,430.3185119628906
2024-12-03 19:53:00+00:00,242.33299255371094,172.9499969482422,430.17999267578125
2024-12-03 19:54:00+00:00,242.375,172.94000244140625,430.2974853515625
2024-12-03 19:55:00+00:00,242.41000366210938,172.9250030517578,430.3599853515625
2024-12-03 19:56:00+00:00,242.38189697265625,172.96749877929688,430.2799987792969
2024-12-03 19:57:00+00:00,242.43499755859375,173.00999450683594,430.3399963378906
2024-12-03 19:58:00+00:00,242.42990112304688,173.02000427246094,430.25
2024-12-03 19:59:00+00:00,242.3800048828125,172.96009826660156,430.19000244140625
2024-12-03 20:00:00+00:00,242.3000030517578,172.9499969482422,430.1600036621094
2024-12-03 20:01:00+00:00,242.27000427246094,172.972900390625,430.19000244140625
2024-12-03 20:02:00+00:00,242.22999572753906,172.97999572753906,430.17999267578125
2024-12-03 20:03:00+00:00,242.18499755859375,172.92999267578125,430.1499938964844
2024-12-03 20:04:00+00:00,242.1699981689453,172.88999938964844,430.1099853515625
2024-12-03 20:05:00+00:00,242.1750030517578,172.85000610351562,430.1499938964844
2024-12-03 20:06:00+00:00,242.17269897460938,172.85499572753906,430.2742004394531
2024-12-03 20:07:00+00:00,242.2100067138672,172.8699951171875,430.20001220703125
2024-12-03 20:08:00+00:00,242.25210571289062,172.875,430.17999267578125
2024-12-03 20:09:00+00:00,242.25,172.875,430.17718505859375
2024-12-03 20:10:00+00:00,242.24000549316406,172.86480712890625,430.25
2024-12-03 20:11:00+00:00,242.09500122070312,172.8018035888672,430.2681884765625
2024-12-03 20:12:00+00:00,241.92999267578125,172.78500366210938,430.2749938964844
2024-12-03 20:13:00+00:00,241.9600067138672,172.77000427246094,430.3349914550781
2024-12-03 20:14:00+00:00,241.94009399414062,172.75999450683594,430.3599853515625
